0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.038944,1
0.03374,1
0.036556,1
0.041531,1
0.03374,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.035038,1
0.038675,1
0.034635,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.042203,1
0.40055,1
1.142,1
0.92842,1
0.56235,1
0.18724,1
-0.45136,1
0.27027,1
0.90615,1
1.621,1
-0.16912,1
-0.0013991,1
1.0106,1
2.9396,1
3.4179,1
4.3757,1
5.8538,1
4.1462,1
-1.234,1
-3.8668,1
-3.367,1
-2.9858,1
-2.0429,1
-0.66567,1
0.010602,1
0.31247,1
1.1182,1
2.2936,1
1.7864,1
0.25451,1
-0.61714,1
-1.2988,1
-0.7077,1
-0.17527,1
-0.1143,1
0.036583,1
0.0216,1
0.034949,1
0.034392,1
0.034392,1
0.034392,1
0.038944,1
0.037176,1
0.034635,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.35752,1
2.8259,1
3.9385,1
4.3608,1
2.8317,1
0.25171,1
0.25019,1
-1.7711,1
-2.8639,1
-1.3758,1
-1.0432,1
-0.057561,1
0.89998,1
0.23145,1
-0.62422,1
0.55062,1
0.94265,1
0.0053295,1
-0.22168,1
0.20525,1
0.15447,1
0.10165,1
0.010063,1
0.09701,1
1.1014,1
2.2165,1
1.0557,1
0.84061,1
0.77982,1
0.48935,1
0.82554,1
-0.013397,1
-0.97513,1
-0.25335,1
-0.12073,1
-0.11297,1
-0.49616,1
-0.48909,1
-0.25642,1
-0.2461,1
-0.1309,1
-0.1143,1
0.036583,1
0.0216,1
0.045885,1
0.035121,1
0.034635,1
0.034392,1
0.034392,1
0.11072,1
1.6008,1
3.1591,1
2.1059,1
2.2173,1
1.9697,1
1.8605,1
-0.021944,1
0.50833,1
1.5217,1
1.4424,1
1.1845,1
3.0549,1
4.257,1
3.2583,1
1.7787,1
1.4028,1
1.4278,1
1.6713,1
1.0416,1
-0.47345,1
-0.024887,1
-1.0277,1
-0.44142,1
-0.43096,1
-0.28982,1
-0.28388,1
-0.64955,1
-0.97702,1
-2.094,1
-2.6236,1
0.56848,1
0.9571,1
0.33842,1
0.21067,1
0.20926,1
0.082729,1
0.32934,1
-0.59383,1
-1.0536,1
-1.6823,1
-1.0824,1
-0.40065,1
-0.079152,1
-0.13907,1
0.017193,1
0.025381,1
0.034878,1
0.036376,1
0.034949,1
0.12088,1
0.67471,1
3.7771,1
7.0366,1
5.6152,1
2.9038,1
1.7767,1
0.50402,1
-0.78312,1
-1.4522,1
-2.1725,1
-2.9781,1
-1.1824,1
4.5058,1
7.7999,1
8.1,1
4.685,1
1.7579,1
1.0971,1
-4.2086,1
-4.4136,1
-0.48944,1
1.1101,1
0.61996,1
-0.70997,1
-0.78299,1
-0.83932,1
-0.50319,1
0.3614,1
0.91597,1
1.5217,1
1.4424,1
1.1845,1
3.0549,1
4.257,1
4.0743,1
2.8764,1
1.4592,1
-0.61758,1
-1.3086,1
-2.7931,1
-3.6738,1
-3.1607,1
-2.7423,1
-2.0987,1
-0.2708,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.036556,1
0.22865,1
0.80652,1
1.0448,1
0.64437,1
0.44079,1
-0.040942,1
-0.11908,1
0.10866,1
-0.37421,1
-0.10025,1
0.60725,1
-0.5467,1
0.2095,1
0.0013468,1
0.067373,1
-0.13907,1
0.017193,1
0.025381,1
0.03374,1
0.034392,1
0.038944,1
1.0419,1
3.3131,1
4.5896,1
4.0823,1
4.1537,1
2.8744,1
0.48072,1
-0.63131,1
0.80742,1
1.3482,1
1.3828,1
1.4174,1
1.4522,1
1.4871,1
-0.02684,1
-0.55029,1
-0.40779,1
-0.27416,1
0.83309,1
-1.104,1
-1.8969,1
0.099774,1
-0.12509,1
-1.9793,1
-1.6706,1
-0.62202,1
-0.13304,1
-0.29999,1
1.2819,1
2.5142,1
1.3458,1
-0.87544,1
-1.103,1
-0.86171,1
-1.1833,1
-0.50798,1
-0.11772,1
-0.057348,1
0.02767,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.31181,1
1.4679,1
-0.094885,1
-0.50798,1
0.22047,1
1.1868,1
2.1721,1
0.8016,1
-0.50136,1
-0.69276,1
-0.22168,1
0.010063,1
0.35238,1
0.85618,1
1.0062,1
0.90653,1
-0.71236,1
-0.70282,1
-0.63295,1
-0.13562,1
0.034949,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.035819,1
0.041844,1
0.049297,1
0.050098,1
0.040519,1
0.032872,1
0.034635,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.035038,1
0.034949,1
0.034392,1
0.034392,1
0.035038,1
0.036376,1
0.034949,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.038118,1
0.16198,1
0.36048,1
0.094057,1
-0.06874,1
0.11642,1
0.79397,1
1.8858,1
1.831,1
0.96102,1
-0.13304,1
0.15229,1
0.78907,1
0.44251,1
0.74725,1
-0.0098167,1
-0.51554,1
-0.51289,1
-0.15398,1
0.4963,1
1.5339,1
1.7906,1
1.5842,1
0.64911,1
-0.17212,1
-0.60257,1
0.27394,1
1.0157,1
1.78,1
1.1818,1
0.20786,1
0.84085,1
0.86389,1
0.61668,1
1.0368,1
-0.93171,1
-1.6225,1
-0.57193,1
1.1754,1
1.494,1
-0.47071,1
-1.9124,1
-0.44939,1
0.12168,1
0.46297,1
-0.88779,1
-0.48772,1
-0.080857,1
-0.053913,1
-5.2775e-05,1
0.02767,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.035038,1
0.034949,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.080045,1
0.77342,1
1.8014,1
2.357,1
1.2827,1
0.7733,1
0.69822,1
2.7295,1
2.5921,1
3.0387,1
1.69,1
2.1071,1
1.5042,1
-0.026738,1
0.11843,1
2.4121,1
0.85463,1
-2.3011,1
-1.0106,1
-3.9788,1
-3.2143,1
-1.3337,1
-0.17412,1
0.020612,1
0.036556,1
0.062917,1
0.11924,1
0.21612,1
0.17116,1
0.16551,1
0.0221,1
-0.11494,1
0.00025905,1
0.063231,1
0.17895,1
0.36042,1
0.34785,1
0.68684,1
1.5912,1
1.6583,1
0.75968,1
0.15355,1
-0.29999,1
-0.99272,1
0.0053295,1
1.6274,1
1.6749,1
1.5371,1
4.6102,1
6.6682,1
6.4003,1
5.3638,1
2.6177,1
2.2452,1
2.0692,1
1.632,1
0.43956,1
-0.018545,1
-2.0926,1
-3.119,1
-3.1955,1
-2.9136,1
-2.5801,1
-2.6165,1
-2.0294,1
-0.89389,1
-0.47226,1
-0.021391,1
0.024442,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
0.034392,1
